id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16235555,"Bright and classy apartment - ""60's chique""",8756531,Deceuninck,,Binnenstad,51.04825,3.7301,Entire home/apt,99,2,29,2019-01-27,1.03,4,319
16264953,Earl House,47655460,Fedra,,Stationsbuurt Noord,51.03501,3.71926,Entire home/apt,84,2,4,2017-08-26,0.20,1,0
16280387,Spacious attic in Ghent town centre.,104752513,Guy,,Watersportbaan - Ekkergem,51.04578,3.71841,Private room,77,1,34,2019-03-16,1.19,1,7
16295610,Ghent@Cathedral Historical Center,6691246,Michael,,Binnenstad,51.05187,3.725,Private room,32,1,221,2019-04-07,8.33,1,194
16336255,cosy home,88147337,Rasha,,Oud Gentbrugge,51.04425,3.75361,Entire home/apt,41,2,0,,,1,0
16436629,cosy home in Ghent near Bruges,17970736,Bernard,,Elisabethbegijnhof - Papegaai,51.05537,3.71616,Entire home/apt,179,3,1,2018-07-16,0.11,1,158
16451045,Lovely apartment near historic centre,107909354,Barbara,,Elisabethbegijnhof - Papegaai,51.04992,3.7149,Entire home/apt,78,2,81,2019-03-31,2.89,1,5
16464078,Trendy appartment close to citycenter,10479270,Nina,,Rabot  - Blaisantvest,51.05777,3.70875,Entire home/apt,78,2,73,2018-04-22,2.63,2,0
16466421,Chic and Central Gent Appt (Long or Short Rental.),7475155,Ruthy,,Binnenstad,51.05612,3.7276,Entire home/apt,74,4,15,2019-01-02,0.59,2,61
16555758,Cosy flat Central Gent,18214451,Leen,,Stationsbuurt Noord,51.03851,3.71167,Private room,35,1,11,2018-12-30,0.86,2,289
16592801,cozy studio in the canopy of trees center Ghent,53039258,Veerle,,Binnenstad,51.03994,3.73127,Entire home/apt,48,5,34,2018-04-02,1.25,2,80
16684903,Top new stylish apartment @ heart historic Ghent!,42607614,Catherine,,Binnenstad,51.05778,3.72217,Entire home/apt,240,2,50,2019-03-31,2.01,1,186
16701149,Romantic apartment at the Opera House,110630447,Kristof,,Binnenstad,51.04875,3.72092,Entire home/apt,65,2,151,2019-04-15,5.56,3,17
16739198,Charming rooftop apartment in the heart of Ghent.,111021367,Piet,,Binnenstad,51.05388,3.72506,Entire home/apt,75,2,45,2019-01-06,1.73,1,249
16744699,Bed Resort - Lucas Munich,8651909,Gerald,,Macharius - Heirnis,51.0554,3.73632,Entire home/apt,80,2,58,2019-01-02,2.18,3,97
16786600,Duplex apartment in historic centre of Ghent,72225479,Mathilde,,Binnenstad,51.05849,3.72431,Entire home/apt,110,3,5,2018-08-12,0.21,1,1
16806888,Modern 2 room apartment with Patio!,10143101,Olivier,,Stationsbuurt Noord,51.03432,3.71647,Entire home/apt,64,2,43,2018-09-30,1.60,6,280
16839565,Room with a view in the historic city centrum,44187789,Saul,,Sluizeken - Tolhuis - Ham,51.05963,3.71885,Entire home/apt,68,1,1,2018-10-28,0.18,1,0
16952327,Cosy shared house next to the water,6758108,Ellen,,Brugse Poort - Rooigem,51.06892,3.69432,Private room,32,1,22,2018-07-01,0.85,1,0
17001360,A unique apartment in the city of Gent,40724594,Hugo,,Stationsbuurt Noord,51.03692,3.71085,Entire home/apt,75,2,55,2019-02-02,2.08,1,82
17026559,Peaceful private room just outside the city center,25384984,Niko,,Sint Amandsberg,51.06457,3.74721,Private room,54,2,16,2019-04-07,0.75,1,44
17101107,House with history in the city centre of Ghent,35204778,Steven,,Binnenstad,51.0499,3.72975,Entire home/apt,132,1,46,2018-10-15,1.79,2,75
17172518,Cosy house near the city centre in a quiet area,56980863,Renée,,Brugse Poort - Rooigem,51.06448,3.69891,Private room,35,1,23,2019-01-29,1.04,1,182
17174625,"Cosy, vintage apartment in quiet neighbourhood.",15514726,Sofie,,Gentbrugge,51.03633,3.7602,Entire home/apt,32,1,9,2018-11-20,0.39,1,8
17194711,Double bedroom in cosy apartment Ghent,14897243,Loes,,Stationsbuurt Noord,51.04053,3.69983,Private room,50,2,7,2018-12-04,0.67,1,0
17196233,Centre of Ghent:authentic apartment,115767658,Marie Jeanne,,Binnenstad,51.04396,3.7235,Entire home/apt,75,2,60,2019-02-17,2.37,1,111
17196478,@Marieke,115769155,Marieke,,Ledeberg,51.03923,3.7419,Private room,45,2,147,2019-04-15,5.68,1,286
17211579,Spacious Room with Balcony in the Center,115853685,Ruud&Mert,,Binnenstad,51.04344,3.73697,Private room,35,2,40,2018-12-09,1.52,1,361
17215396,Perfect apartment for Catlovers,3807963,Ellen,,Rabot  - Blaisantvest,51.05678,3.70963,Entire home/apt,75,1,8,2018-02-18,0.39,1,0
17234795,Big house in exciting Ghent,20799688,Sarah,,Brugse Poort - Rooigem,51.06596,3.69938,Private room,60,1,11,2018-11-03,0.66,1,0
17281805,Cozy apartment with beautiful view,27403494,Tine,,Muide - Meulestede - Afrikalaan,51.07083,3.73887,Entire home/apt,44,2,18,2018-10-14,0.69,2,0
17317285,Run Onto Brightened Space,16130318,Edgar Allan Poe,,Stationsbuurt Noord,51.04074,3.70158,Private room,25,1,36,2019-01-13,1.41,6,349
17341843,New modern studio,18156019,Marleen,,Binnenstad,51.04026,3.73676,Entire home/apt,44,20,18,2018-04-30,0.73,1,29
17342104,Ugent home,117129405,Lidong,,Brugse Poort - Rooigem,51.05463,3.69747,Private room,20,1,0,,,1,0
17384238,bed breakfast and smile,55085840,Claire,,Watersportbaan - Ekkergem,51.0508,3.71051,Private room,48,1,110,2019-04-11,4.39,2,38
17411938,Apartment /loft up to 5 people,17180388,Gerda,,Sluizeken - Tolhuis - Ham,51.0644,3.72953,Entire home/apt,180,2,11,2018-12-27,0.44,6,60
17415373,Edville studio Duplex (2p-4p),414263,Edward En Daphné,,Binnenstad,51.03847,3.72953,Entire home/apt,99,2,0,,,9,81
17415762,Duplexstudio Edville Ghent 4p (studio D6),414263,Edward En Daphné,,Binnenstad,51.0388,3.73122,Entire home/apt,89,2,6,2018-06-01,0.24,9,73
17415990,Edville studio Duplex (2p-4p),414263,Edward En Daphné,,Binnenstad,51.03729,3.73103,Entire home/apt,99,2,3,2017-09-11,0.15,9,74
17416223,Edville studio Duplex (2p-4p),414263,Edward En Daphné,,Stationsbuurt Noord,51.03701,3.7293,Entire home/apt,99,2,1,2017-12-30,0.06,9,65
17416437,Edville Studio,414263,Edward En Daphné,,Stationsbuurt Noord,51.03685,3.73019,Entire home/apt,79,2,8,2019-03-10,0.45,9,82
17416518,Edville Studio (A104),414263,Edward En Daphné,,Binnenstad,51.03895,3.7311,Entire home/apt,79,2,6,2018-08-20,0.27,9,79
17420258,Sleep at the waterside,5476697,Joksie,,Binnenstad,51.04874,3.7364,Entire home/apt,45,2,12,2019-04-07,0.46,1,5
17564862,Two cozy private rooms in a quiet neighbourhood.,119242405,Daniel,,Drongen,51.04773,3.65456,Private room,25,1,45,2019-04-07,1.78,3,59
17566356,Bright and cosy room with easy access tt city,16851605,Felicia,,Moscou - Vogelhoek,51.02498,3.75712,Private room,22,1,56,2019-04-13,2.25,1,104
17584902,Lovely room and garden in the centre,96799739,Elke,,Binnenstad,51.05157,3.7351,Private room,40,1,95,2019-04-02,3.83,1,140
17585223,"Lord of Ghent luxurious loft in Ghent, holidayhome",46082978,Vic,,Binnenstad,51.0545,3.72398,Entire home/apt,210,1,14,2018-07-22,0.58,1,260
17618998,Comfortable ensuite room in central townhouse,8203256,Annik & Kristof,,Binnenstad,51.05483,3.73148,Private room,57,2,60,2018-08-27,2.49,3,0
17679402,Central & Cozy flat @Ghent,117662042,Cristina,,Elisabethbegijnhof - Papegaai,51.05008,3.71604,Entire home/apt,80,1,41,2018-04-30,1.69,1,0
17681108,Spacious and cosy apartment In the absolute center,31907035,Pablo,,Binnenstad,51.05114,3.72716,Private room,49,1,87,2019-04-02,3.98,2,316
17693715,Large room with private bathroom in citycenter,53051739,Sofie,,Elisabethbegijnhof - Papegaai,51.04925,3.71808,Private room,70,2,59,2019-01-18,2.36,1,0
17725226,Edville Studio Ghent APP 9p,414263,Edward En Daphné,,Binnenstad,51.03824,3.73093,Entire home/apt,250,2,17,2019-04-14,0.69,9,71
17788942,Acasa,121512806,Lova,,Dampoort,51.05067,3.75038,Private room,13,5,0,,,1,0
17904649,FEEL your own home,122699112,Ramchandra,,Dampoort,51.05779,3.74402,Private room,47,1,41,2019-03-17,1.65,1,76
17922879,NEW! Characteristic studio in 19th century house,122838042,Loes,,Ledeberg,51.03336,3.74062,Private room,43,2,120,2019-04-07,4.86,1,140
17934333,Private room Ghent in Cosy house,17918306,Liesbeth,,Wondelgem,51.09031,3.72692,Private room,47,1,50,2019-03-20,2.01,1,79
17971568,Apartment Gent,123414579,An,,Stationsbuurt Noord,51.03626,3.71687,Entire home/apt,78,14,3,2018-08-18,0.14,2,90
18037579,Spacious and bright studio in Gent,124084596,Peter,,Binnenstad,51.05239,3.72936,Entire home/apt,35,60,2,2018-11-30,0.32,1,247
18052431,Renovated Appartment in Centre of Ghent,124238629,Hanne,,Binnenstad,51.05207,3.73083,Entire home/apt,63,1,4,2017-08-05,0.16,1,0
18129142,Bright & quiet room/office/bathroom near UZ Gent,107853444,Heidi,,Stationsbuurt Zuid,51.02911,3.71924,Private room,45,1,24,2019-02-09,0.99,1,66
18205274,Lovely 'massage' room near the center of Ghent,91688157,Lisa,,Dampoort,51.04914,3.75275,Private room,28,1,9,2017-06-16,0.37,1,0
18250125,Cosy room at perfect location!,18087134,Elske,,Macharius - Heirnis,51.05231,3.73962,Private room,40,1,3,2017-04-30,0.12,1,0
18250197,Captains room on Riverboat with riverview,9801533,Maarten,,Rabot  - Blaisantvest,51.05845,3.70726,Entire home/apt,119,1,21,2019-02-19,0.89,2,323
18251661,Sailorsroom on a Riverboat,9801533,Maarten,,Brugse Poort - Rooigem,51.05998,3.70538,Entire home/apt,119,1,12,2019-02-22,0.65,2,336
18287400,Spacious-Modern Vacation House for 6 pers,10103253,Lot,,Oud Gentbrugge,51.03823,3.75339,Entire home/apt,125,2,15,2019-04-03,0.64,1,105
18305758,Private room near the center of Ghent,126607889,Katia,,Oud Gentbrugge,51.03958,3.75568,Private room,34,2,139,2019-04-07,5.82,1,235
18335964,Beautiful room in city centre of Ghent,9403519,Cleome,,Binnenstad,51.05863,3.72793,Private room,50,1,0,,,1,0
18336285,Long stays possible with flexibility,28983914,Birger,,Nieuw Gent - UZ,51.02615,3.73233,Private room,29,3,11,2018-08-30,0.48,6,242
18342213,En suite kamer met mezzanine in historisch centrum,8203256,Annik & Kristof,,Binnenstad,51.05487,3.72968,Private room,69,2,30,2018-12-02,1.27,3,125
18343223,The Music Room in Historic Center of Ghent,56310931,Audrey,,Elisabethbegijnhof - Papegaai,51.05741,3.71766,Private room,55,1,12,2017-06-18,0.50,1,37
18357351,"Cosy room, close to the center, breakfast included",30776855,Judy,,Sluizeken - Tolhuis - Ham,51.06154,3.71693,Private room,90,1,8,2018-07-22,0.58,1,0
18370024,PAPARAZZO - Ghent,40352209,Filip,,Binnenstad,51.04981,3.72321,Entire home/apt,89,1,43,2019-03-24,2.35,2,343
18378471,Cosy house Gent,7123934,Aline,,Brugse Poort - Rooigem,51.06106,3.69864,Entire home/apt,38,5,5,2018-09-22,0.21,1,0
18381716,Quiet and sunny apartment nearby the centre,98986953,Carl,,Elisabethbegijnhof - Papegaai,51.05897,3.7128,Entire home/apt,65,2,88,2019-03-18,3.72,1,23
18411981,Gezellig gerenoveerde arbeiderswoning,44367129,Anton,,Rabot  - Blaisantvest,51.06391,3.70856,Entire home/apt,63,4,6,2017-09-25,0.28,1,0
18500290,"Lovely, quiet & sunny loft in the centre of ghent",13602234,Ido,,Binnenstad,51.04475,3.72822,Entire home/apt,85,2,14,2019-01-01,0.66,1,0
18555913,Apartment in the centre of Ghent with car park,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05228,3.71908,Entire home/apt,135,2,126,2019-04-14,5.66,4,244
18558909,Clean artistic house close to the city center,6785477,Maarten,,Brugse Poort - Rooigem,51.05904,3.70366,Entire home/apt,200,1,4,2018-09-09,0.17,1,0
18628527,Ajacx home,129417547,Alexander,,Oostakker,51.09786,3.77641,Private room,60,1,20,2019-04-07,2.18,1,28
18652598,Guestroom with private bathroom in renovated house,129611906,Karel-Jan,,Moscou - Vogelhoek,51.025,3.75773,Private room,30,1,22,2017-12-12,0.96,1,0
18761830,single room in colourfull house,69343106,Ingeborg,,Ledeberg,51.0367,3.74502,Private room,19,2,11,2019-03-31,0.49,2,24
18764154,Casi's Kingdom,113954766,Casimir,,Sluizeken - Tolhuis - Ham,51.05966,3.7317,Private room,41,1,2,2018-04-29,0.17,1,0
18766072,The Apollo Suite - Unique Guesthouse Stay!,29111983,Charlotte,,Stationsbuurt Noord,51.03428,3.71823,Private room,75,1,96,2019-03-01,5.89,3,304
18772220,"Bright, urban house close to city center",3429584,Bert,,Macharius - Heirnis,51.04428,3.74215,Entire home/apt,69,3,0,,,1,0
18789245,Long stays possible - 1 person,28983914,Birger,,Nieuw Gent - UZ,51.02659,3.73173,Entire home/apt,28,4,5,2019-02-22,0.62,6,250
18800962,Cheap private appartment,28983914,Birger,,Nieuw Gent - UZ,51.0265,3.73091,Entire home/apt,39,4,8,2018-10-19,0.35,6,254
18807452,Scandinavian Bed & Bath - FREE PARKING & BIKES,14323217,Eva & Michaël,,Wondelgem,51.08302,3.70452,Private room,69,1,109,2019-04-07,4.75,2,0
18834578,Renovated triplex in the city centre of Ghent,131163319,Aydan,,Elisabethbegijnhof - Papegaai,51.05477,3.71084,Entire home/apt,58,2,139,2019-03-29,6.56,1,64
18835603,Duplex in authentic house in centre of Ghent,38463197,Tom,,Macharius - Heirnis,51.05023,3.73922,Private room,70,1,67,2019-04-02,3.20,1,297
18846802,"lovely ghent, lovely room",11446530,Jimmy,,Gentbrugge,51.03327,3.76324,Private room,20,2,8,2018-10-15,0.35,1,87
18872493,Completely renovated 19th century family house,3255623,"Pieter, Tina, Kat & Lilou",,Macharius - Heirnis,51.04538,3.74005,Entire home/apt,90,2,4,2018-08-15,0.19,1,0
18875514,Private studio near city center,48898791,Joren,,Brugse Poort - Rooigem,51.05984,3.69042,Entire home/apt,70,2,41,2019-04-15,1.99,1,125
18891699,Maison Arlette Louise,131643434,Mileen,,Binnenstad,51.05352,3.72688,Entire home/apt,100,2,99,2019-04-16,4.36,2,145
18892469,Maison Joris Cyriel,131643434,Mileen,,Binnenstad,51.05207,3.7264,Entire home/apt,125,2,52,2019-01-19,2.29,2,101
18923039,"Mooie, grote woning vlakbij centrum Gent, 5-8 pers",5399482,Joost,,Oud Gentbrugge,51.03992,3.74491,Entire home/apt,125,6,1,2017-07-23,0.05,1,0
18936937,Cosy room in spacious house with large garden!,38679427,Pieter,,Wondelgem,51.08578,3.71291,Private room,35,1,14,2017-12-18,0.62,1,0
18986082,Unique abode in the very heart of Ghent.,7553700,Bram,,Elisabethbegijnhof - Papegaai,51.05677,3.71275,Entire home/apt,75,1,94,2019-04-01,4.13,1,324
19014129,House of Trade - Private Apartment with Terrace,94136253,Caroline,,Binnenstad,51.05874,3.72549,Entire home/apt,110,1,1,2017-12-30,0.06,4,290
19026126,The Boho Cave - Unique City Apartment,29111983,Charlotte,,Stationsbuurt Noord,51.03397,3.71951,Entire home/apt,220,1,55,2019-04-07,3.46,3,304
19028728,Spacious & Cosy Private Room with Double Bed,15845619,Eveline,,Ledeberg,51.03119,3.74776,Private room,45,1,5,2017-08-27,0.22,2,0
19030718,Cosy Private Room with Double Bed,15845619,Eveline,,Ledeberg,51.03143,3.74648,Private room,45,1,5,2017-07-16,0.22,2,0
19063519,Bright spacious penthouse with terrace city centre,133074266,Sara,,Binnenstad,51.05954,3.72939,Entire home/apt,100,3,4,2018-07-28,0.19,2,0
19066722,Big Bright B&B room in the heart of Ghent,133074266,Sara,,Binnenstad,51.05945,3.72979,Private room,100,2,0,,,2,0
19090011,Spacious top floor apartment in historic center.,4739451,Lieve,,Elisabethbegijnhof - Papegaai,51.05312,3.71798,Entire home/apt,86,5,0,,,2,83
19090630,Penthouse Gent,59586249,Wouter,,Binnenstad,51.05032,3.73181,Entire home/apt,90,2,45,2018-09-27,2.04,2,102
19097524,Prachtig authentiek zonnig appartement hartje Gent,133404776,Femke,,Binnenstad,51.05558,3.72453,Entire home/apt,185,2,24,2019-03-17,1.14,1,285
19152623,design/retro apartment,7561538,Llotte,,Binnenstad,51.05023,3.73121,Private room,37,1,195,2019-04-14,9.01,1,180
19167914,Private room in centre of Ghent,134045741,Paul,,Binnenstad,51.05712,3.72779,Private room,39,1,24,2019-01-01,1.09,6,13
19168619,Private room on second floor in centre of Ghent,134045741,Paul,,Binnenstad,51.05705,3.72646,Private room,39,1,37,2019-03-31,1.72,6,10
19179954,JACK'S VINTAGE PLACE - Cosy in Center Ghent,17989110,Jean Pierre En Christel,,Binnenstad,51.05594,3.73121,Entire home/apt,99,2,18,2019-04-14,2.34,1,290
19184277,New trendy studio in a great location,134192357,Nathalie,,Binnenstad,51.04091,3.73692,Entire home/apt,65,1,147,2019-03-25,6.55,2,296
19203316,Townhouse with lovely garden nearby station/center,21170639,Anne Sophie & Stefan,,Stationsbuurt Noord,51.03852,3.71425,Entire home/apt,89,3,4,2019-02-06,0.19,1,1
19224497,Feel@home,134569429,Yanzhen,,Ledeberg,51.03583,3.74418,Entire home/apt,150,1,15,2019-03-31,0.70,3,339
19230128,In the middle of the city center in Ghent,38272653,Radouane,,Elisabethbegijnhof - Papegaai,51.05647,3.71127,Private room,550,1,1,2018-11-18,0.20,1,179
19267302,Phoenix House,17627456,Michiel,,Brugse Poort - Rooigem,51.05938,3.70557,Private room,33,1,8,2017-08-05,0.37,1,0
19279395,Cosy studio near the historical center of Gent.,121003233,Hilde,,Rabot  - Blaisantvest,51.06249,3.71547,Entire home/apt,85,2,73,2019-04-08,3.44,1,202
19290358,Very central and cosy room.,13832946,Bart,,Binnenstad,51.05166,3.7264,Private room,50,1,48,2019-04-07,2.20,1,85
19304929,Cosy appartment in Ghent with view on the water,54402268,Elise,,Binnenstad,51.0414,3.72887,Entire home/apt,85,14,1,2017-08-04,0.05,1,288
19312788,Bijloke-Best,43440570,Sara,,Watersportbaan - Ekkergem,51.04688,3.71006,Private room,80,2,10,2018-05-12,0.46,1,0
19322644,Apartment Gent,135342781,Advas,,Stationsbuurt Noord,51.03756,3.71732,Entire home/apt,78,10,2,2017-07-30,0.09,1,0
19339151,Gezellige kamer vlakbij Gent,15593805,Evelyn,,Mariakerke,51.07413,3.68137,Private room,38,2,53,2018-07-05,2.40,1,173
19352161,Ruim appartement vlakbij het centrum,16196795,Mirthe,,Elisabethbegijnhof - Papegaai,51.05667,3.71448,Entire home/apt,68,2,14,2018-03-25,0.64,1,0
19417991,Shared house with private living + 2 bikes,67959606,Alex,,Brugse Poort - Rooigem,51.05524,3.69439,Private room,31,3,14,2018-07-22,0.64,1,0
19429794,Bright little travelers room,5526644,Charlotte,,Dampoort,51.05443,3.74358,Private room,15,2,5,2017-09-28,0.23,1,0
19483872,bright new flat in cosy cohousing project,136743960,An,,Dampoort,51.0522,3.74574,Entire home/apt,45,5,1,2017-07-20,0.05,1,0
19484375,Ruime lichte stadswoning,136749761,Hilde,,Ledeberg,51.03288,3.74774,Entire home/apt,90,2,0,,,1,0
19511588,Beautiful house near Ghent city center,16529165,Tim,,Brugse Poort - Rooigem,51.06312,3.69708,Entire home/apt,66,5,16,2017-10-18,0.74,1,0
19515586,Ruim appartement met groot terras in centrum Gent,105908004,Sjoukje,,Binnenstad,51.05228,3.72332,Entire home/apt,112,2,5,2018-11-04,0.23,1,0
19526484,Modern family house in old beguinage in the center,33514941,Tom,,Rabot  - Blaisantvest,51.05724,3.71002,Entire home/apt,250,2,10,2018-10-14,0.47,1,60
19535814,Quiet and green apartment 10min to city centre,133697633,Mu,,Sint Amandsberg,51.07079,3.76149,Entire home/apt,95,1,1,2017-07-16,0.05,1,0
19537032,nice bedroom with jacuzzi,87448417,Nicky,,Macharius - Heirnis,51.05373,3.73717,Private room,55,1,19,2019-03-28,0.91,2,45
19561812,Cozy&Bright sleeping room near the center of Ghent,109512176,Palatine,,Muide - Meulestede - Afrikalaan,51.07512,3.73199,Private room,28,1,5,2017-07-30,0.24,1,0
19569417,House of Trade - King Suite for 3,94136253,Caroline,,Binnenstad,51.05971,3.72541,Entire home/apt,110,1,5,2017-10-13,0.23,4,259
19579062,upstairs9000,113000731,Liesbeth,,Binnenstad,51.04378,3.72605,Private room,80,1,0,,,1,0
19592103,"Sunny, Clean & Quite Loft, Nearby city centre",12841027,Muriel,,Binnenstad,51.03925,3.73612,Entire home/apt,89,2,5,2017-08-04,0.23,1,0
19598693,Comfy Room on Train Station Square +Breakfast!,67170179,Alex,,Stationsbuurt Noord,51.03666,3.71234,Private room,37,1,99,2019-04-03,4.59,1,28
19613603,House of Trade - Suite for 3 with 2 balconies,94136253,Caroline,,Binnenstad,51.05875,3.72565,Entire home/apt,100,1,19,2019-03-02,0.88,4,289
19616679,House of Trade - Duplex king Suite with balcony,94136253,Caroline,,Binnenstad,51.05862,3.72553,Entire home/apt,120,1,4,2017-08-15,0.19,4,310
19645720,Welcome in the world of Chanel (private),4552523,Leonard,,Binnenstad,51.0504,3.73332,Entire home/apt,51,1,237,2019-04-08,11.20,5,316
19649539,Centrally located charming house next to the water,24949144,Ria,,Sluizeken - Tolhuis - Ham,51.06001,3.73068,Entire home/apt,90,2,7,2018-08-13,0.33,1,0
19653145,Private room on first floor in centre of Ghent,134045741,Paul,,Binnenstad,51.05905,3.72795,Private room,38,1,39,2019-03-31,1.91,6,9
19654053,"l Central Studio l Private bathroom, kitchenette",20562649,Eline,,Binnenstad,51.05432,3.7326,Entire home/apt,50,2,14,2017-09-01,0.65,1,0
19667164,Beautiful Design Loft in Gent with large garden,22044540,Mariana,,Stationsbuurt Zuid,51.03151,3.72266,Entire home/apt,190,1,40,2019-03-24,2.07,1,215
19676803,Ruime woning op een boogscheut van het centrum,119821878,Heleen,,Brugse Poort - Rooigem,51.0618,3.70115,Entire home/apt,75,2,33,2019-04-14,1.59,1,65
19693188,Huis bij gent centrum speciaal voor Gentse feesten,138725334,Sofie,,Sint Amandsberg,51.06974,3.78023,Private room,200,2,0,,,1,0
19695204,Apartment on first floor in the heart of Ghent,134045741,Paul,,Binnenstad,51.05767,3.72603,Entire home/apt,62,1,52,2019-01-06,2.55,6,8
19785070,Cosy private urban studio + 2 FREE bikes!,3385245,Lesley,,Sint Amandsberg,51.068,3.7482,Entire home/apt,85,1,152,2019-03-31,7.13,1,221
19787809,Spacious room near to centrum,139715560,Erick,,Oud Gentbrugge,51.04124,3.74328,Private room,60,1,1,2017-08-27,0.05,1,2
19807615,Feel@home2,134569429,Yanzhen,,Ledeberg,51.03564,3.74582,Entire home/apt,120,1,7,2019-04-11,0.34,3,242
19809622,Gezellig huis vlakbij Gent centrum,32522704,Bart,,Oud Gentbrugge,51.03981,3.74607,Entire home/apt,57,1,24,2019-04-07,1.12,2,9
19836814,"Cosy, clean and comfortable bedroom#nearcitycenter",55009513,Manjunath,,Binnenstad,51.04252,3.73324,Private room,29,1,0,,,1,0
19845795,City center apartment with private sunny garden,7196045,Jef,,Binnenstad,51.04587,3.72258,Entire home/apt,95,2,5,2019-02-25,0.30,1,35
19869175,Apartment with a view (bikes available),4656004,Louis,,Stationsbuurt Noord,51.04203,3.71755,Entire home/apt,100,2,22,2019-01-02,1.08,1,15
19871088,Bright Cosy Room in Unique Building/Top Location!,54950972,Stephanie,,Binnenstad,51.0516,3.72876,Entire home/apt,48,3,77,2019-03-31,3.69,2,21
19887955,cozy room right in the centre,15918734,Kevin,,Binnenstad,51.06036,3.7268,Private room,80,1,29,2018-12-31,1.37,1,18
19891235,Private Room in Cosy Home near the City Center #1,45160327,Justine,,Binnenstad,51.03717,3.73235,Private room,50,2,20,2019-04-10,0.95,2,80
19914949,Welcome in this golden place...,4552523,Leonard,,Binnenstad,51.05182,3.73234,Entire home/apt,55,1,196,2019-04-08,9.26,5,318
19922276,Gezellige kamer in herenhuis in het Gentse centrum,12754910,Liesbet En Ludo,,Binnenstad,51.05032,3.7312,Private room,45,2,20,2018-08-27,0.95,3,0
19926534,Centraal gelegen appartement aan het water,84887173,Magalie,,Binnenstad,51.04881,3.72381,Entire home/apt,90,2,7,2017-09-17,0.34,1,0
19927493,Cool Studio in Castle Garden...,135773114,Eline & Daan,,Elisabethbegijnhof - Papegaai,51.05778,3.71786,Entire home/apt,55,2,164,2019-04-11,7.81,1,145
19941444,Flat in Gent centrum met terras & gratis parking,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05199,3.71736,Entire home/apt,135,2,60,2019-01-29,3.70,4,250
19965497,Fully furbished holiday house near Ghent,141556808,Gastenverblijf,,Mariakerke,51.0718,3.69176,Entire home/apt,86,7,0,,,1,42
19989715,Cute cosy house in a nice quiet street,7802210,Barbara,,Dampoort,51.05382,3.75086,Entire home/apt,95,2,11,2018-04-08,0.53,3,0
20002847,Welcome in Salvador Dali's world(private bathroom),4552523,Leonard,,Binnenstad,51.0518,3.73226,Private room,45,1,175,2019-03-26,8.37,5,310
20025856,"Gerenoveerde, charmante woning nabij centrum Gent",41527454,Karel,,Bloemekenswijk,51.07384,3.70931,Entire home/apt,69,1,2,2017-10-02,0.10,2,0
20070942,Cosy apartment in the heart of Ghent,142658001,Jochen,,Binnenstad,51.04973,3.73044,Entire home/apt,54,1,6,2017-09-27,0.29,1,0
20096647,Cosy studio in city centre.,4552523,Leonard,,Binnenstad,51.05192,3.73177,Entire home/apt,45,1,200,2019-04-03,9.58,5,300
20157187,Bohemian mansion near Gent ✨,3558622,Djamilla,,Oostakker,51.08758,3.79149,Entire home/apt,120,2,1,2017-08-14,0.05,1,0
20180536,Rustic house in centre by the river,15919828,Benjamin,,Sluizeken - Tolhuis - Ham,51.06072,3.72539,Entire home/apt,55,3,2,2018-06-27,0.20,2,0
20217580,New bohemian appartment in nature,33851551,Griet,,Watersportbaan - Ekkergem,51.0528,3.68932,Private room,75,3,0,,,1,0
20250902,L' art de vivre -1- near Ghent/Gand - 1 to 4 pers,143179124,Philip,,Drongen,51.06383,3.63827,Private room,28,1,42,2019-03-10,2.18,2,38
20253762,L' art de vivre - 2 - near Ghent/Gand- 1 to 4 per,143179124,Philip,,Drongen,51.06416,3.63682,Private room,28,1,32,2019-04-14,1.71,2,37
20292555,Spacious 2 floor apartment - historic center Ghent,144752978,Geraldine,,Elisabethbegijnhof - Papegaai,51.0485,3.71839,Entire home/apt,185,4,7,2018-01-02,0.40,1,0
20319269,Renovated appartment  centrum Gent,144147367,Ilyes,,Elisabethbegijnhof - Papegaai,51.05155,3.71744,Entire home/apt,90,1,56,2018-12-30,2.78,1,77
20379887,Welcome in the Andy Warhol suite (private),4552523,Leonard,,Binnenstad,51.05192,3.73192,Entire home/apt,49,1,244,2019-04-08,11.96,5,287
20381700,"Spacious house with garden, 5 min from city-centre",20525659,Holail,,Watersportbaan - Ekkergem,51.0498,3.71126,Entire home/apt,59,3,4,2018-05-01,0.21,1,0
20398966,NEW!! Chill Casita Loquita + garden/ 1km Gent,5077877,Frauke,,Dampoort,51.05888,3.74323,Entire home/apt,65,3,76,2019-04-09,3.90,3,69
20467589,Cosy bedroom in a modern house near city center,41527454,Karel,,Bloemekenswijk,51.07414,3.71069,Private room,25,1,10,2017-09-08,0.49,2,0
20468105,Room in Ghent - walking distance from city centre,19785284,Joanna,,Oud Gentbrugge,51.04442,3.7567,Private room,25,1,17,2019-01-07,0.88,1,0
20491275,Probably the best place to stay in Ghent,47275109,Dirk,,Watersportbaan - Ekkergem,51.0471,3.69929,Entire home/apt,90,2,54,2019-01-01,2.71,1,222
